name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component16.seg	1	Cytoplasm	20640000	12261	285,1395349	27,35974804	0,141973942
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component16.seg	2	Cytoplasm	7200000	4760	317,3333333	28,41430765	0,398451142
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component16.seg	3	Cytoplasm	5280000	3719	338,0909091	20,51060959	2,247925657
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component16.seg	4	Cytoplasm	5280000	3939	358,0909091	29,51643579	0,298940359
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component17.seg	1	Cytoplasm	15840000	12193	369,4848485	28,75592769	0,108956746
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component17.seg	2	Cytoplasm	10560000	6752	306,9090909	26,58999446	0,502659481
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component17.seg	3	Cytoplasm	7680000	4778	298,625	26,27099029	0,425014552
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component17.seg	4	Cytoplasm	6720000	4689	334,9285714	29,19001942	0,418342066
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component17.seg	5	Mixed	5760000	6031	502,5833333	19,2	2,452282535
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component17.seg	6	Nucleus	4800000	7479	747,9	22,08669786	4,529629089
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component18.seg	1	Cytoplasm	34560000	17408	241,7777778	31,25684079	0,08398885
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component18.seg	2	Cytoplasm	21120000	10674	242,5909091	28,63830729	0,171652401
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component18.seg	3	Cytoplasm	10080000	6054	288,2857143	23,3122868	0,521978084
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component18.seg	4	Cytoplasm	6720000	4094	292,4285714	23,96449566	0,418342066
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component18.seg	5	Cytoplasm	5280000	2470	224,5454545	17,34808865	3,361555592
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component19.seg	1	Cytoplasm	44160000	33054	359,2826087	28,4087762	0,109159693
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component19.seg	2	Cytoplasm	16320000	9998	294,0588235	24,0451245	0,618728294
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component19.seg	3	Cytoplasm	8640000	5208	289,3333333	23,51510153	0,345645802
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component19.seg	4	Cytoplasm	7200000	4569	304,6	27,63229029	0,372841489
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component19.seg	5	Cytoplasm	6240000	3245	249,6153846	26,22755426	0,297026057
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component19.seg	6	Cytoplasm	5280000	2691	244,6363636	26,86701597	0,336914536
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	1	Nucleus	29760000	29751	479,8548387	27,13600914	0,219383396
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	2	Nucleus	23520000	29949	611,2040816	21,28075292	0,688915844
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	3	Mixed	12480000	12434	478,2307692	25,32575408	0,268900366
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	4	Cytoplasm	12000000	7422	296,88	26,47513671	0,104704142
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	5	Cytoplasm	9120000	5842	307,4736842	27,24147165	0,50470478
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	6	Cytoplasm	9120000	5424	285,4736842	26,09167728	0,371604691
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	7	Cytoplasm	8640000	6641	368,9444444	26,85556143	0,387235687
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	8	Cytoplasm	8640000	5794	321,8888889	26,17569423	0,447409787
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	9	Cytoplasm	8640000	5508	306	23,35199136	0,478141371
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	10	Cytoplasm	8160000	6054	356,1176471	24,72563792	0,451577961
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	11	Nucleus	7680000	8532	533,25	27,37834328	0,312930266
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	12	Nucleus	6240000	6696	515,0769231	28,57545601	0,345324323
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	13	Cytoplasm	5280000	4429	402,6363636	20,51060959	4,982591998
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	14	Cytoplasm	5280000	3164	287,6363636	26,39428939	0,046069823
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	15	Cytoplasm	5280000	3620	329,0909091	17,34808865	3,361555592
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component20.seg	16	Mixed	4800000	4458	445,8	18,63389981	4,529629089
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component21.seg	1	Nucleus	12480000	12617	485,2692308	21,62350792	0,559340437
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component21.seg	2	Cytoplasm	10080000	6054	288,2857143	28,48215188	0,451774968
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component21.seg	3	Nucleus	8640000	8179	454,3888889	26,85556143	0,478141371
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component21.seg	4	Cytoplasm	6720000	4350	310,7142857	25,73435548	0,418342066
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component21.seg	5	Cytoplasm	5760000	3808	317,3333333	19,2	3,667151554
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component21.seg	6	Cytoplasm	5280000	3078	279,8181818	23,39072046	0,328697338
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component21.seg	7	Cytoplasm	5280000	3013	273,9090909	17,34808865	3,361555592
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component22.seg	1	Cytoplasm	9600000	6714	335,7	23,86341132	0,497121985
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component22.seg	2	Nucleus	8160000	11565	680,2941176	17,23137255	1,948056503
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component22.seg	3	Cytoplasm	4800000	2882	288,2	23,76373708	0,298815762
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component22.seg	4	Cytoplasm	4800000	2805	280,5	30,86709863	0,041334189
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component22.seg	5	Cytoplasm	4800000	3078	307,8	24,7402542	0,278133271
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component23.seg	1	Cytoplasm	10080000	5363	255,3809524	27,2348716	0,084576178
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component23.seg	2	Cytoplasm	8640000	4629	257,1666667	22,22087897	0,500639887
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component24.seg	1	Cytoplasm	20640000	12129	282,0697674	34,77177573	0,11284662
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component24.seg	2	Cytoplasm	18720000	9210	236,1538462	26,02798676	0,155069167
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component24.seg	3	Cytoplasm	16320000	8942	263	21,4043656	0,731445186
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component24.seg	4	Mixed	14880000	13685	441,4516129	21,3509167	0,666905905
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component24.seg	5	Cytoplasm	7200000	4179	278,6	25,14157444	0,398451142
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component24.seg	6	Cytoplasm	6240000	3683	283,3076923	20,95242035	2,909551303
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component25.seg	1	Cytoplasm	8640000	6133	340,7222222	25,33407298	0,327562038
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component26.seg	1	Cytoplasm	8640000	5238	291	33,04609658	0,07391684
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component27.seg	1	Cytoplasm	9120000	4440	233,6842105	23,36912385	0,472265886
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component28.seg	1	Cytoplasm	9120000	4651	244,7894737	27,90587971	0,443158889
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component28.seg	2	Mixed	8640000	6473	359,6111111	24,0066966	0,447409787
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component29.seg	1	Mixed	6240000	5243	403,3076923	29,00950897	0,345324323
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component29.seg	2	Cytoplasm	4800000	3582	358,2	18,63389981	4,529629089
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	1	Cytoplasm	22080000	11769	255,8478261	27,66939579	0,148516541
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	2	Cytoplasm	17760000	8915	240,9459459	26,69392325	0,10302437
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	3	Cytoplasm	15840000	8467	256,5757576	23,6728114	0,533490904
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	4	Cytoplasm	12960000	6868	254,3703704	24,51401548	0,518468703
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	5	Cytoplasm	11040000	6175	268,4782609	21,15112245	0,571690283
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	6	Cytoplasm	6720000	4677	334,0714286	17,14759723	2,625922589
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	7	Cytoplasm	5760000	2944	245,3333333	24,19476527	0,333759925
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	8	Cytoplasm	4800000	2622	262,2	29,55371757	0,248560993
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component30.seg	9	Cytoplasm	4800000	2780	278	18,63389981	4,529629089
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component31.seg	1	Cytoplasm	32160000	17472	260,7761194	26,72616256	0,221215212
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component31.seg	2	Cytoplasm	26400000	15970	290,3636364	26,69831455	0,205435836
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component31.seg	3	Cytoplasm	13440000	7453	266,1785714	26,24294657	0,117268639
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component31.seg	4	Cytoplasm	11520000	5379	224,125	22,88901901	0,537315286
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component31.seg	5	Cytoplasm	9600000	5464	273,2	29,2489939	0,430261874
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component31.seg	6	Cytoplasm	8640000	3701	205,6111111	24,0066966	0,478141371
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component31.seg	7	Cytoplasm	5280000	2964	269,4545455	20,51060959	1,761612295
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	1	Mixed	17760000	15105	408,2432432	22,99189018	0,673321967
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	2	Mixed	15360000	12593	393,53125	24,07534758	0,534615817
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	3	Cytoplasm	12960000	8415	311,6666667	26,17491909	0,616900272
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	4	Cytoplasm	12480000	6955	267,5	25,19487179	0,473145166
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	5	Nucleus	10560000	12487	567,5909091	25,70206353	0,584395009
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	6	Cytoplasm	10080000	5893	280,6190476	18,90927858	1,926127088
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	7	Cytoplasm	9120000	5197	273,5263158	27,90587971	0,472265886
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	8	Nucleus	8640000	9017	500,9444444	16,56381599	2,882638301
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	9	Cytoplasm	8160000	6123	360,1764706	25,07144792	0,451577961
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	10	Cytoplasm	7680000	4334	270,875	17,98429678	2,562345156
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	11	Cytoplasm	7200000	4550	303,3333333	16,32993162	2,813488488
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	12	Cytoplasm	5760000	3248	270,6666667	19,2	2,452282535
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component32.seg	13	Cytoplasm	4800000	3180	318	24,7402542	0,278133271
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component33.seg	1	Nucleus	29760000	43129	695,6290323	24,76864857	0,231582215
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component33.seg	2	Mixed	10560000	13100	595,4545455	27,18750861	0,502659481
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component33.seg	3	Nucleus	9120000	12345	649,7368421	23,05544697	0,50470478
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component33.seg	4	Cytoplasm	5280000	3517	319,7272727	20,51060959	2,247925657
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component33.seg	5	Cytoplasm	4800000	3278	327,8	18,63389981	4,529629089
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component34.seg	1	Cytoplasm	10080000	5847	278,4285714	22,00253221	0,521978084
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component34.seg	2	Cytoplasm	9600000	6943	347,15	27,46682282	0,082129822
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component34.seg	3	Cytoplasm	9120000	5771	303,7368421	25,11938034	0,50470478
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component34.seg	4	Cytoplasm	7200000	5994	399,6	18,83967445	3,065353168
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component34.seg	5	Cytoplasm	7200000	4655	310,3333333	24,76539521	0,398451142
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component34.seg	6	Cytoplasm	6720000	5273	376,6428571	23,96449566	0,389386579
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component34.seg	7	Cytoplasm	6240000	5045	388,0769231	18,09358679	2,656639412
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component34.seg	8	Cytoplasm	5760000	3635	302,9166667	24,19476527	0,358578914
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component35.seg	1	Cytoplasm	71520000	52114	349,7583893	26,9086667	0,176791242
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component35.seg	2	Cytoplasm	66720000	38882	279,7266187	24,87024683	0,279753066
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component35.seg	3	Cytoplasm	21600000	12119	269,3111111	21,0022475	0,751803493
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component35.seg	4	Mixed	15840000	12477	378,0909091	30,52220402	0,118868286
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component35.seg	5	Cytoplasm	14880000	8917	287,6451613	25,08387097	0,405444046
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component35.seg	6	Cytoplasm	4800000	3582	358,2	28,00299667	0,298815762
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	1	Cytoplasm	24960000	16948	325,9230769	20,7440219	0,868750703
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	2	Cytoplasm	20160000	10534	250,8095238	26,64492632	0,163850019
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	3	Cytoplasm	12000000	7304	292,16	26,7485447	0,537827343
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	4	Mixed	11520000	9218	384,0833333	22,62235252	0,548355797
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	5	Cytoplasm	9600000	6826	341,3	25,09757669	0,391162832
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	6	Cytoplasm	8160000	4351	255,9411765	25,07144792	0,451577961
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	7	Cytoplasm	7680000	4212	263,25	24,28085666	0,397697588
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	8	Cytoplasm	6240000	3177	244,3846154	28,57545601	0,345324323
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	9	Cytoplasm	4800000	2925	292,5	25,7297925	0,248560993
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component36.seg	10	Cytoplasm	4800000	2976	297,6	28,00299667	0,298815762
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	1	Cytoplasm	48960000	28281	277,2647059	33,71785436	0,043815037
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	2	Mixed	29280000	24638	403,9016393	26,0684168	0,176927556
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	3	Nucleus	9600000	8047	402,35	20,57844395	0,497121985
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	4	Cytoplasm	9600000	5370	268,5	26,51058573	0,456963164
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	5	Cytoplasm	8160000	4619	271,7058824	26,47058824	0,365722593
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	6	Cytoplasm	7680000	4025	251,5625	17,98429678	3,001054387
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	7	Mixed	6240000	4987	383,6153846	18,09358679	3,972747517
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	8	Cytoplasm	5760000	2882	240,1666667	19,2	1,921758867
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	9	Cytoplasm	4800000	2514	251,4	29,03371833	0,248560993
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component37.seg	10	Cytoplasm	4800000	2835	283,5	22,08669786	4,529629089
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component38.seg	1	Cytoplasm	87360000	55082	302,6483516	30,1875602	0,179508461
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component38.seg	2	Nucleus	49440000	53228	516,776699	30,67484908	0,113992679
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component38.seg	3	Cytoplasm	25440000	19040	359,245283	20,80883799	0,79159692
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component38.seg	4	Cytoplasm	16320000	11736	345,1764706	21,4043656	0,731445186
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component38.seg	5	Mixed	15840000	15972	484	27,48314756	0,116768582
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component38.seg	6	Nucleus	12480000	15079	579,9615385	23,2590104	0,559340437
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component38.seg	7	Nucleus	4800000	4626	462,6	31,39775788	0,041064911
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component39.seg	1	Cytoplasm	13440000	7179	256,3928571	23,63851492	0,537671247
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component39.seg	2	Cytoplasm	6720000	4380	312,8571429	23,57693442	0,389386579
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component40.seg	1	Nucleus	5280000	5668	515,2727273	20,51060959	2,063224891
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component41.seg	1	Cytoplasm	8640000	4663	259,0555556	23,35199136	0,478141371
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component41.seg	2	Cytoplasm	5760000	3433	286,0833333	19,2	2,452282535
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component41.seg	3	Nucleus	5280000	7339	667,1818182	17,34808865	3,361555592
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component42.seg	1	Cytoplasm	7680000	5118	319,875	17,98429678	2,562345156
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component42.seg	2	Nucleus	6720000	9283	663,0714286	17,14759723	2,242052012
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component42.seg	3	Cytoplasm	4800000	2421	242,1	29,03371833	0,265634095
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component43.seg	1	Cytoplasm	8160000	3846	226,2352941	25,41885522	0,451577961
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component43.seg	2	Cytoplasm	5280000	2668	242,5454545	22,93946039	0,328697338
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component43.seg	3	Nucleus	4800000	4411	441,1	18,63389981	4,529629089
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component44.seg	1	Cytoplasm	6720000	3287	234,7857143	26,13333333	0,389386579
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component46.seg	1	Cytoplasm	10560000	5171	235,0454545	26,58999446	0,513131345
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component46.seg	2	Cytoplasm	5280000	2749	249,9090909	32,75281607	0,045171402
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	1	Cytoplasm	17760000	13240	357,8378378	27,11651348	0,133276563
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	2	Cytoplasm	16320000	8974	263,9411765	22,23824444	0,731445186
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	3	Cytoplasm	12000000	6998	279,92	16,81343378	2,293008438
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	4	Cytoplasm	11040000	6508	282,9565217	23,60593306	0,571690283
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	5	Cytoplasm	9120000	6793	357,5263158	23,05544697	0,50470478
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	6	Cytoplasm	8160000	4007	235,7058824	19,57566615	2,722491729
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	7	Cytoplasm	7680000	5100	318,75	17,98429678	2,562345156
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	8	Cytoplasm	7200000	4637	309,1333333	18,83967445	2,402198584
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	9	Cytoplasm	6720000	5577	398,3571429	17,14759723	4,27834348
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	10	Cytoplasm	6240000	4263	327,9230769	18,09358679	3,972747517
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	11	Cytoplasm	6240000	5151	396,2307692	20,95242035	2,656639412
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	12	Cytoplasm	6240000	4279	329,1538462	25,8079184	0,345324323
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	13	Nucleus	6240000	7091	545,4615385	18,09358679	3,972747517
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	14	Cytoplasm	5760000	3986	332,1666667	28,41318378	0,274177899
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	15	Nucleus	5760000	7118	593,1666667	16,27953726	3,667151554
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	16	Cytoplasm	5760000	3319	276,5833333	19,2	3,667151554
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component47.seg	17	Cytoplasm	4800000	2733	273,3	18,63389981	4,529629089
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component48.seg	1	Cytoplasm	19200000	12117	302,925	22,95839909	0,597431638
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component48.seg	2	Mixed	19200000	15073	376,825	27,36972029	0,124280496
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component48.seg	3	Cytoplasm	15360000	8445	263,90625	28,46049894	0,192605335
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component48.seg	4	Nucleus	10560000	7806	354,8181818	25,99692289	0,584395009
DRY LEA MICHAL_ SEGMENT\LEA_DRY_110125_026\test_component48.seg	5	Cytoplasm	9600000	5254	262,7	17,45979509	1,83440675
