name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
3 H\3H IMB 12-03-24_033\test_component38.seg	2	Cytoplasm	79872000	82413	1267,892308	25,68007798	0,15385325
3 H\3H IMB 12-03-24_033\test_component38.seg	3	Cytoplasm	67584000	80746	1468,109091	19,79057353	0,806406558
3 H\3H IMB 12-03-24_033\test_component38.seg	4	Cytoplasm	66355200	78878	1460,703704	23,24028907	0,431380843
3 H\3H IMB 12-03-24_033\test_component38.seg	5	Cytoplasm	62668800	69364	1360,078431	26,45621445	0,149227679
3 H\3H IMB 12-03-24_033\test_component38.seg	6	Cytoplasm	55296000	60103	1335,622222	22,01869372	0,375016315
3 H\3H IMB 12-03-24_033\test_component38.seg	7	Cytoplasm	45465600	50243	1357,918919	18,57441573	1,218132978
3 H\3H IMB 12-03-24_033\test_component38.seg	8	Cytoplasm	31948800	33743	1297,807692	23,92928201	0,247885876
3 H\3H IMB 12-03-24_033\test_component38.seg	9	Cytoplasm	28262400	31616	1374,608696	20,67258945	0,995583214
3 H\3H IMB 12-03-24_033\test_component38.seg	10	Cytoplasm	24576000	30508	1525,4	22,65900973	0,990386191
3 H\3H IMB 12-03-24_033\test_component39.seg	1	Nucleus	217497600	354246	2001,389831	23,97399849	0,191177002
3 H\3H IMB 12-03-24_033\test_component39.seg	2	Mixed	111820800	130305	1431,923077	20,386156	0,462320311
3 H\3H IMB 12-03-24_033\test_component39.seg	3	Cytoplasm	82329600	85336	1273,671642	20,37061239	0,50006982
3 H\3H IMB 12-03-24_033\test_component39.seg	4	Cytoplasm	79872000	86160	1325,538462	23,75037425	0,183619167
3 H\3H IMB 12-03-24_033\test_component39.seg	5	Cytoplasm	72499200	56896	964,3389831	23,13272933	0,434572966
3 H\3H IMB 12-03-24_033\test_component39.seg	6	Mixed	58982400	71852	1496,916667	21,46825971	0,394364332
3 H\3H IMB 12-03-24_033\test_component39.seg	7	Cytoplasm	36864000	34558	1151,933333	21,04425073	0,286022165
3 H\3H IMB 12-03-24_033\test_component39.seg	8	Cytoplasm	28262400	23538	1023,391304	22,65671916	0,229991967
3 H\3H IMB 12-03-24_033\test_component39.seg	9	Cytoplasm	27033600	23542	1070,090909	22,25665587	1,08942481
3 H\3H IMB 12-03-24_033\test_component39.seg	10	Nucleus	19660800	24944	1559	20,3358605	0,792308953
3 H\3H IMB 12-03-24_033\test_component39.seg	11	Nucleus	18432000	25761	1717,4	19,10605022	0,958624096
3 H\3H IMB 12-03-24_033\test_component39.seg	12	Cytoplasm	15974400	14432	1110,153846	19,38593109	0,709248068
3 H\3H IMB 12-03-24_033\test_component39.seg	13	Cytoplasm	13516800	12414	1128,545455	27,14452022	0,27060103
3 H\3H IMB 12-03-24_033\test_component40.seg	1	Mixed	298598400	361345	1487,016461	29,5293593	0,127629381
3 H\3H IMB 12-03-24_033\test_component40.seg	2	Cytoplasm	143769600	156206	1335,094017	23,65532809	0,306758323
3 H\3H IMB 12-03-24_033\test_component40.seg	3	Cytoplasm	126566400	144812	1405,941748	21,22214892	0,277358762
3 H\3H IMB 12-03-24_033\test_component40.seg	4	Mixed	103219200	146549	1744,630952	22,50740836	0,220236744
3 H\3H IMB 12-03-24_033\test_component40.seg	5	Cytoplasm	82329600	97216	1450,985075	21,38744538	0,493498113
3 H\3H IMB 12-03-24_033\test_component40.seg	6	Cytoplasm	68812800	81285	1451,517857	17,4320556	1,197200279
3 H\3H IMB 12-03-24_033\test_component40.seg	7	Cytoplasm	65126400	72556	1368,981132	24,33574563	0,339956829
3 H\3H IMB 12-03-24_033\test_component40.seg	8	Cytoplasm	56524800	65024	1413,565217	22,63726141	0,406372463
3 H\3H IMB 12-03-24_033\test_component40.seg	9	Nucleus	50380800	80633	1966,658537	31,47617767	0,050031467
3 H\3H IMB 12-03-24_033\test_component40.seg	10	Cytoplasm	46694400	51651	1359,236842	21,69399229	0,316680444
3 H\3H IMB 12-03-24_033\test_component40.seg	11	Cytoplasm	31948800	33148	1274,923077	23,92928201	0,24032799
3 H\3H IMB 12-03-24_033\test_component40.seg	12	Cytoplasm	28262400	34176	1485,913043	23,52882825	0,995583214
3 H\3H IMB 12-03-24_033\test_component40.seg	13	Cytoplasm	23347200	28599	1505,210526	16,97974071	1,901740546
3 H\3H IMB 12-03-24_033\test_component40.seg	14	Cytoplasm	15974400	16746	1288,153846	16,65702462	2,482967198
3 H\3H IMB 12-03-24_033\test_component40.seg	15	Cytoplasm	12288000	14737	1473,7	16,90283671	2,831018181
3 H\3H IMB 12-03-24_033\test_component41.seg	1	Mixed	93388800	119115	1567,302632	24,47470691	0,19284823
3 H\3H IMB 12-03-24_033\test_component41.seg	2	Cytoplasm	89702400	96836	1326,520548	24,27226049	0,398906838
3 H\3H IMB 12-03-24_033\test_component41.seg	3	Cytoplasm	76185600	81766	1318,806452	22,39777207	0,439202524
3 H\3H IMB 12-03-24_033\test_component41.seg	4	Cytoplasm	63897600	65991	1269,057692	21,43757196	0,459377567
3 H\3H IMB 12-03-24_033\test_component41.seg	5	Cytoplasm	62668800	68395	1341,078431	22,6658127	0,158146283
3 H\3H IMB 12-03-24_033\test_component41.seg	6	Cytoplasm	57753600	67928	1445,276596	23,01282111	0,415206647
3 H\3H IMB 12-03-24_033\test_component41.seg	7	Cytoplasm	55296000	59005	1311,222222	21,296	0,4284833
3 H\3H IMB 12-03-24_033\test_component41.seg	8	Cytoplasm	44236800	46084	1280,111111	25,56377753	0,337926712
3 H\3H IMB 12-03-24_033\test_component41.seg	9	Mixed	43008000	52265	1493,285714	20,72590698	0,861003276
3 H\3H IMB 12-03-24_033\test_component41.seg	10	Cytoplasm	41779200	46082	1355,352941	18,11428083	1,119365439
3 H\3H IMB 12-03-24_033\test_component41.seg	11	Cytoplasm	40550400	46277	1402,333333	24,67724302	0,291528071
3 H\3H IMB 12-03-24_033\test_component41.seg	12	Cytoplasm	38092800	41921	1352,290323	24,04343333	0,273859704
3 H\3H IMB 12-03-24_033\test_component41.seg	13	Cytoplasm	35635200	37488	1292,689655	20,61206139	0,276488093
3 H\3H IMB 12-03-24_033\test_component41.seg	14	Cytoplasm	34406400	38233	1365,464286	20,48807607	0,921830362
3 H\3H IMB 12-03-24_033\test_component41.seg	15	Cytoplasm	34406400	38215	1364,821429	23,20690784	0,27999022
3 H\3H IMB 12-03-24_033\test_component41.seg	16	Cytoplasm	34406400	40028	1429,571429	19,95405153	0,688802621
3 H\3H IMB 12-03-24_033\test_component41.seg	17	Cytoplasm	31948800	32328	1243,384615	25,59659461	0,24032799
3 H\3H IMB 12-03-24_033\test_component41.seg	18	Cytoplasm	30720000	34168	1366,72	27,37206751	0,208342397
3 H\3H IMB 12-03-24_033\test_component41.seg	19	Cytoplasm	27033600	29439	1338,136364	20,85673303	0,952296987
3 H\3H IMB 12-03-24_033\test_component41.seg	20	Cytoplasm	27033600	30648	1393,090909	19,12150272	0,952296987
3 H\3H IMB 12-03-24_033\test_component41.seg	21	Cytoplasm	25804800	30095	1433,095238	21,97296248	1,039905501
3 H\3H IMB 12-03-24_033\test_component41.seg	22	Cytoplasm	24576000	27436	1371,8	24,06142776	0,199993015
3 H\3H IMB 12-03-24_033\test_component41.seg	23	Cytoplasm	22118400	25733	1429,611111	26,73491973	0,166380916
3 H\3H IMB 12-03-24_033\test_component41.seg	24	Nucleus	17203200	28005	2000,357143	21,32783731	0,894715823
3 H\3H IMB 12-03-24_033\test_component41.seg	25	Cytoplasm	17203200	20194	1442,428571	34,37346823	0,123678576
3 H\3H IMB 12-03-24_033\test_component41.seg	26	Cytoplasm	17203200	18913	1350,928571	18,15244965	1,788122681
3 H\3H IMB 12-03-24_033\test_component41.seg	27	Cytoplasm	15974400	16914	1301,076923	23,90397129	0,675178076
3 H\3H IMB 12-03-24_033\test_component41.seg	28	Cytoplasm	14745600	16331	1360,916667	23,69889836	0,594231715
3 H\3H IMB 12-03-24_033\test_component41.seg	29	Cytoplasm	13516800	16034	1457,636364	21,69161823	0,702991003
3 H\3H IMB 12-03-24_033\test_component41.seg	30	Cytoplasm	13516800	15488	1408	20,08893466	0,600132981
3 H\3H IMB 12-03-24_033\test_component41.seg	31	Mixed	13516800	16659	1514,454545	15,90772522	2,100972245
3 H\3H IMB 12-03-24_033\test_component42.seg	1	Cytoplasm	189235200	222494	1444,766234	31,55863108	0,082183913
3 H\3H IMB 12-03-24_033\test_component42.seg	2	Cytoplasm	68812800	77150	1377,678571	23,1101638	0,163857844
3 H\3H IMB 12-03-24_033\test_component42.seg	3	Cytoplasm	66355200	67075	1242,12963	24,5357336	0,234695017
3 H\3H IMB 12-03-24_033\test_component42.seg	4	Cytoplasm	62668800	63702	1249,058824	22,07604024	0,425018491
3 H\3H IMB 12-03-24_033\test_component42.seg	5	Cytoplasm	33177600	34875	1291,666667	20,04307592	1,168728121
3 H\3H IMB 12-03-24_033\test_component42.seg	6	Cytoplasm	23347200	27874	1467,052632	26,66460299	0,199583511
3 H\3H IMB 12-03-24_033\test_component42.seg	7	Cytoplasm	19660800	23032	1439,5	22,05712406	0,792308953
3 H\3H IMB 12-03-24_033\test_component42.seg	8	Cytoplasm	12288000	12589	1258,9	23,86078006	0,63908273
3 H\3H IMB 12-03-24_033\test_component43.seg	1	Cytoplasm	92160000	123331	1644,413333	21,91811132	0,531293375
3 H\3H IMB 12-03-24_033\test_component43.seg	2	Cytoplasm	81100800	115010	1742,575758	21,34660328	0,48613247
3 H\3H IMB 12-03-24_033\test_component43.seg	3	Mixed	73728000	109615	1826,916667	22,74718384	0,4250347
3 H\3H IMB 12-03-24_033\test_component43.seg	4	Cytoplasm	58982400	85265	1776,354167	21,92061068	0,394364332
3 H\3H IMB 12-03-24_033\test_component43.seg	5	Nucleus	47923200	88959	2281	16,26156688	0,291085418
3 H\3H IMB 12-03-24_033\test_component43.seg	6	Cytoplasm	31948800	39139	1505,346154	20,81396345	0,956700489
3 H\3H IMB 12-03-24_033\test_component43.seg	7	Cytoplasm	23347200	28863	1519,105263	20,73050435	0,56347868
3 H\3H IMB 12-03-24_033\test_component43.seg	8	Cytoplasm	15974400	21910	1685,384615	16,65702462	2,482967198
3 H\3H IMB 12-03-24_033\test_component43.seg	9	Cytoplasm	13516800	17926	1629,636364	18,52779068	3,114119999
3 H\3H IMB 12-03-24_033\test_component43.seg	10	Cytoplasm	13516800	16773	1524,818182	18,52779068	3,114119999
3 H\3H IMB 12-03-24_033\test_component43.seg	11	Cytoplasm	13516800	18935	1721,363636	22,91064583	0,702991003
3 H\3H IMB 12-03-24_033\test_component44.seg	1	Cytoplasm	90931200	104919	1417,824324	27,24509234	0,197933106
3 H\3H IMB 12-03-24_033\test_component44.seg	2	Cytoplasm	63897600	68868	1324,384615	22,58213861	0,345931847
3 H\3H IMB 12-03-24_033\test_component44.seg	3	Cytoplasm	58982400	69726	1452,625	19,89628947	1,026171668
3 H\3H IMB 12-03-24_033\test_component44.seg	4	Cytoplasm	56524800	61455	1335,978261	20,60390039	0,909336148
3 H\3H IMB 12-03-24_033\test_component44.seg	5	Nucleus	38092800	64661	2085,83871	18,50535903	1,0205979
3 H\3H IMB 12-03-24_033\test_component44.seg	6	Nucleus	36864000	55215	1840,5	22,81005626	0,286022165
3 H\3H IMB 12-03-24_033\test_component44.seg	7	Cytoplasm	36864000	40325	1344,166667	20,83403216	1,062721336
3 H\3H IMB 12-03-24_033\test_component44.seg	8	Cytoplasm	35635200	44069	1519,62069	19,47549599	1,067089007
3 H\3H IMB 12-03-24_033\test_component44.seg	9	Cytoplasm	33177600	40964	1517,185185	25,58522224	0,238522968
3 H\3H IMB 12-03-24_033\test_component44.seg	10	Cytoplasm	29491200	31320	1305	19,81123156	1,038869441
3 H\3H IMB 12-03-24_033\test_component44.seg	11	Cytoplasm	27033600	28253	1284,227273	21,61225261	1,08942481
3 H\3H IMB 12-03-24_033\test_component44.seg	12	Mixed	19660800	25675	1604,6875	16,73895252	1,601465723
3 H\3H IMB 12-03-24_033\test_component44.seg	13	Cytoplasm	15974400	17213	1324,076923	21,87590618	0,83080755
3 H\3H IMB 12-03-24_033\test_component44.seg	14	Cytoplasm	14745600	16221	1351,75	17,51177889	2,291969722
3 H\3H IMB 12-03-24_033\test_component45.seg	1	Mixed	117964800	164690	1715,520833	25,99049117	0,180759433
3 H\3H IMB 12-03-24_033\test_component45.seg	2	Cytoplasm	105676800	111914	1301,325581	20,81076993	0,239602959
3 H\3H IMB 12-03-24_033\test_component45.seg	3	Cytoplasm	50380800	62562	1525,902439	22,44624368	0,378978754
3 H\3H IMB 12-03-24_033\test_component45.seg	4	Cytoplasm	36864000	41254	1375,133333	18,33049692	0,834250035
3 H\3H IMB 12-03-24_033\test_component45.seg	5	Cytoplasm	34406400	38253	1366,178571	19,95405153	1,030292835
3 H\3H IMB 12-03-24_033\test_component45.seg	6	Cytoplasm	31948800	36349	1398,038462	22,99037617	0,247885876
3 H\3H IMB 12-03-24_033\test_component45.seg	7	Cytoplasm	12288000	14373	1437,3	20,18391023	0,63908273
3 H\3H IMB 12-03-24_033\test_component46.seg	1	Cytoplasm	60211200	57949	1182,632653	22,5238023	0,391438172
3 H\3H IMB 12-03-24_033\test_component46.seg	2	Cytoplasm	57753600	62287	1325,255319	19,71947217	0,929104325
3 H\3H IMB 12-03-24_033\test_component46.seg	3	Cytoplasm	51609600	46411	1105,02381	18,98877814	1,167950049
3 H\3H IMB 12-03-24_033\test_component46.seg	4	Cytoplasm	41779200	45142	1327,705882	21,42400918	0,945483373
3 H\3H IMB 12-03-24_033\test_component46.seg	5	Nucleus	39321600	61179	1911,84375	23,38697781	0,295788295
3 H\3H IMB 12-03-24_033\test_component46.seg	6	Cytoplasm	28262400	26322	1144,434783	19,45807801	0,995583214
3 H\3H IMB 12-03-24_033\test_component46.seg	7	Cytoplasm	27033600	26535	1206,136364	21,23337268	0,724295284
3 H\3H IMB 12-03-24_033\test_component46.seg	8	Cytoplasm	27033600	24445	1111,136364	20,48234705	0,952296987
3 H\3H IMB 12-03-24_033\test_component46.seg	9	Cytoplasm	17203200	15711	1122,214286	25,20814178	0,693270334
3 H\3H IMB 12-03-24_033\test_component46.seg	10	Nucleus	13516800	20963	1905,727273	22,91064583	0,702991003
3 H\3H IMB 12-03-24_033\test_component47.seg	1	Cytoplasm	57753600	45675	971,8085106	23,01282111	0,391683707
3 H\3H IMB 12-03-24_033\test_component47.seg	2	Cytoplasm	46694400	40849	1074,973684	19,51862218	0,934803557
3 H\3H IMB 12-03-24_033\test_component47.seg	3	Cytoplasm	41779200	30728	903,7647059	20,49197681	1,119365439
3 H\3H IMB 12-03-24_033\test_component47.seg	4	Cytoplasm	31948800	23486	903,3076923	20,14616809	0,956700489
3 H\3H IMB 12-03-24_033\test_component47.seg	5	Cytoplasm	28262400	23045	1001,956522	22,77392915	1,13894412
3 H\3H IMB 12-03-24_033\test_component47.seg	6	Cytoplasm	15974400	12697	976,6923077	20,9679871	0,83080755
3 H\3H IMB 12-03-24_033\test_component48.seg	1	Mixed	110592000	91687	1018,744444	23,51941775	0,228372903
3 H\3H IMB 12-03-24_033\test_component48.seg	2	Cytoplasm	105676800	68347	794,7325581	25,63979764	0,110607129
3 H\3H IMB 12-03-24_033\test_component48.seg	3	Mixed	97075200	88143	1115,734177	22,60334035	0,223167911
3 H\3H IMB 12-03-24_033\test_component48.seg	4	Cytoplasm	77414400	58823	933,6984127	23,78336788	0,188347305
3 H\3H IMB 12-03-24_033\test_component48.seg	5	Cytoplasm	65126400	43916	828,6037736	22,87952504	0,293032923
3 H\3H IMB 12-03-24_033\test_component48.seg	6	Cytoplasm	39321600	28093	877,90625	23,29207604	0,282693887
3 H\3H IMB 12-03-24_033\test_component48.seg	7	Cytoplasm	36864000	27577	919,2333333	21,7564904	0,808301275
3 H\3H IMB 12-03-24_033\test_component48.seg	8	Cytoplasm	28262400	20146	875,9130435	18,9924271	0,995583214
3 H\3H IMB 12-03-24_033\test_component48.seg	9	Nucleus	27033600	30132	1369,636364	19,12150272	0,952296987
3 H\3H IMB 12-03-24_033\test_component48.seg	10	Cytoplasm	25804800	20340	968,5714286	21,58000926	0,909010761
3 H\3H IMB 12-03-24_033\test_component48.seg	11	Cytoplasm	20889600	13469	792,2941176	20,75964618	0,841828263
3 H\3H IMB 12-03-24_033\test_component48.seg	12	Cytoplasm	18432000	13037	869,1333333	17,3965897	1,91584573
3 H\3H IMB 12-03-24_033\test_component48.seg	13	Nucleus	14745600	16808	1400,666667	17,51177889	3,397221817
3 H\3H IMB 12-03-24_033\test_component49.seg	1	Cytoplasm	127795200	92860	892,8846154	20,65990276	0,607763314
3 H\3H IMB 12-03-24_033\test_component49.seg	2	Cytoplasm	93388800	63297	832,8552632	20,4147067	0,5055927
3 H\3H IMB 12-03-24_033\test_component49.seg	3	Cytoplasm	72499200	59350	1005,932203	21,46689159	0,471323514
3 H\3H IMB 12-03-24_033\test_component49.seg	4	Cytoplasm	60211200	43823	894,3469388	25,06844202	0,146492348
3 H\3H IMB 12-03-24_033\test_component49.seg	5	Cytoplasm	49152000	36070	901,75	22,05366306	0,353367359
3 H\3H IMB 12-03-24_033\test_component49.seg	6	Cytoplasm	45465600	35711	965,1621622	20,0461525	1,218132978
3 H\3H IMB 12-03-24_033\test_component49.seg	7	Cytoplasm	25804800	18570	884,2857143	20,03205047	0,909010761
3 H\3H IMB 12-03-24_033\test_component49.seg	8	Cytoplasm	25804800	20742	987,7142857	20,80122969	0,909010761
3 H\3H IMB 12-03-24_033\test_component49.seg	9	Cytoplasm	24576000	18203	910,15	20,63365368	0,735923453
3 H\3H IMB 12-03-24_033\test_component49.seg	10	Cytoplasm	19660800	16150	1009,375	21,26364503	0,792308953
3 H\3H IMB 12-03-24_033\test_component49.seg	11	Cytoplasm	15974400	11555	888,8461538	22,96844018	0,83080755
3 H\3H IMB 12-03-24_033\test_component49.seg	12	Cytoplasm	15974400	12061	927,7692308	22,96844018	0,675178076
3 H\3H IMB 12-03-24_033\test_component49.seg	13	Cytoplasm	12288000	8746	874,6	16,90283671	2,831018181
3 H\3H IMB 12-03-24_033\test_component50.seg	1	Nucleus	152371200	241537	1947,879032	22,68476311	0,293504661
3 H\3H IMB 12-03-24_033\test_component50.seg	2	Nucleus	68812800	98160	1752,857143	26,75628887	0,156020532
3 H\3H IMB 12-03-24_033\test_component50.seg	3	Nucleus	57753600	81843	1741,340426	24,19232176	0,391683707
3 H\3H IMB 12-03-24_033\test_component50.seg	4	Cytoplasm	54067200	57426	1305,136364	17,74604031	1,223566718
3 H\3H IMB 12-03-24_033\test_component50.seg	5	Nucleus	51609600	61135	1455,595238	19,46373139	1,033203932
3 H\3H IMB 12-03-24_033\test_component50.seg	6	Mixed	51609600	70852	1686,952381	21,41756975	0,371035727
3 H\3H IMB 12-03-24_033\test_component50.seg	7	Cytoplasm	35635200	32132	1108	21,6512057	1,067089007
3 H\3H IMB 12-03-24_033\test_component50.seg	8	Cytoplasm	28262400	23895	1038,913043	22,51633354	0,846311971
3 H\3H IMB 12-03-24_033\test_component50.seg	9	Cytoplasm	24576000	29364	1468,2	26,05522703	0,199993015
3 H\3H IMB 12-03-24_033\test_component50.seg	10	Cytoplasm	23347200	25101	1321,105263	21,30128696	0,822438307
3 H\3H IMB 12-03-24_033\test_component50.seg	11	Cytoplasm	20889600	18646	1096,823529	18,1197066	1,70155733
3 H\3H IMB 12-03-24_033\test_component50.seg	12	Cytoplasm	19660800	19835	1239,6875	20,02013439	0,566784713
3 H\3H IMB 12-03-24_033\test_component50.seg	13	Cytoplasm	18432000	18901	1260,066667	21,20231233	0,742789643
3 H\3H IMB 12-03-24_033\test_component50.seg	14	Cytoplasm	17203200	18666	1333,285714	23,24098343	0,693270334
3 H\3H IMB 12-03-24_033\test_component50.seg	15	Cytoplasm	14745600	13673	1139,416667	17,51177889	1,532676584
3 H\3H IMB 12-03-24_033\test_component50.seg	16	Cytoplasm	12288000	11816	1181,6	21,45344576	0,63908273
3 H\3H IMB 12-03-24_033\test_component50.seg	17	Cytoplasm	12288000	13836	1383,6	16,90283671	1,909974768
3 H\3H IMB 12-03-24_033\test_component50.seg	18	Cytoplasm	12288000	14175	1417,5	22,09782813	0,676344725
3 H\3H IMB 12-03-24_033\test_component51.seg	1	Cytoplasm	144998400	140495	1190,635593	28,9805261	0,205607269
3 H\3H IMB 12-03-24_033\test_component51.seg	2	Cytoplasm	131481600	143172	1338,056075	23,82101225	0,234203307
3 H\3H IMB 12-03-24_033\test_component51.seg	3	Mixed	58982400	74235	1546,5625	25,59070123	0,14560013
3 H\3H IMB 12-03-24_033\test_component51.seg	4	Cytoplasm	51609600	51568	1227,809524	21,91180931	0,371035727
3 H\3H IMB 12-03-24_033\test_component51.seg	5	Cytoplasm	51609600	42997	1023,738095	19,46373139	1,033203932
3 H\3H IMB 12-03-24_033\test_component51.seg	6	Mixed	34406400	40146	1433,785714	20,48807607	0,991873247
3 H\3H IMB 12-03-24_033\test_component51.seg	7	Nucleus	31948800	43752	1682,769231	24,28182777	0,24032799
3 H\3H IMB 12-03-24_033\test_component51.seg	8	Nucleus	25804800	37684	1794,47619	20,03205047	0,772719626
3 H\3H IMB 12-03-24_033\test_component51.seg	9	Cytoplasm	25804800	26215	1248,333333	22,24448567	0,772719626
3 H\3H IMB 12-03-24_033\test_component51.seg	10	Cytoplasm	23347200	20235	1065	21,01524971	0,940866882
3 H\3H IMB 12-03-24_033\test_component51.seg	11	Cytoplasm	22118400	19582	1087,888889	22,18276358	0,662331108
3 H\3H IMB 12-03-24_033\test_component51.seg	12	Cytoplasm	20889600	20273	1192,529412	19,57461479	0,735865854
3 H\3H IMB 12-03-24_033\test_component51.seg	13	Cytoplasm	18432000	22688	1512,533333	23,527599	0,493837694
3 H\3H IMB 12-03-24_033\test_component51.seg	14	Cytoplasm	15974400	17837	1372,076923	16,65702462	1,660399633
3 H\3H IMB 12-03-24_033\test_component51.seg	15	Cytoplasm	15974400	16958	1304,461538	16,65702462	2,482967198
3 H\3H IMB 12-03-24_033\test_component51.seg	16	Cytoplasm	13516800	13621	1238,272727	21,69161823	0,702991003
3 H\3H IMB 12-03-24_033\test_component52.seg	1	Cytoplasm	58982400	54093	1126,9375	27,43437589	0,243861263
3 H\3H IMB 12-03-24_033\test_component52.seg	2	Cytoplasm	50380800	42399	1034,121951	19,04453107	1,140141714
3 H\3H IMB 12-03-24_033\test_component52.seg	3	Cytoplasm	50380800	47372	1155,414634	24,60768448	0,341681532
3 H\3H IMB 12-03-24_033\test_component52.seg	4	Cytoplasm	39321600	40817	1275,53125	24,82583333	0,295788295
3 H\3H IMB 12-03-24_033\test_component52.seg	5	Cytoplasm	34406400	35031	1251,107143	23,43506948	0,258814759
3 H\3H IMB 12-03-24_033\test_component52.seg	6	Nucleus	27033600	38210	1736,818182	19,48745835	0,952296987
3 H\3H IMB 12-03-24_033\test_component52.seg	7	Cytoplasm	23347200	19127	1006,684211	16,22426805	0,940866882
3 H\3H IMB 12-03-24_033\test_component52.seg	8	Nucleus	22118400	26007	1444,833333	23,37072555	0,891347572
3 H\3H IMB 12-03-24_033\test_component52.seg	9	Cytoplasm	15974400	15530	1194,615385	23,34807906	0,83080755
3 H\3H IMB 12-03-24_033\test_component52.seg	10	Nucleus	14745600	19576	1631,333333	17,51177889	3,397221817
3 H\3H IMB 12-03-24_033\test_component52.seg	11	Cytoplasm	12288000	11200	1120	19,13300311	0,63908273
3 H\3H IMB 12-03-24_033\test_component52.seg	12	Cytoplasm	12288000	11762	1176,2	23,86078006	0,63908273
3 H\3H IMB 12-03-24_033\test_component53.seg	1	Cytoplasm	137625600	87875	784,5982143	23,86035584	0,210886006
3 H\3H IMB 12-03-24_033\test_component53.seg	2	Cytoplasm	132710400	95553	884,75	25,21001188	0,136646872
3 H\3H IMB 12-03-24_033\test_component53.seg	3	Cytoplasm	86016000	54529	778,9857143	20,18042592	0,465677487
3 H\3H IMB 12-03-24_033\test_component53.seg	4	Cytoplasm	55296000	40465	899,2222222	27,04223387	0,139540838
3 H\3H IMB 12-03-24_033\test_component53.seg	5	Nucleus	52838400	56818	1321,348837	19,08391653	0,970846179
3 H\3H IMB 12-03-24_033\test_component53.seg	6	Cytoplasm	50380800	36559	891,6829268	21,9399495	0,327529899
3 H\3H IMB 12-03-24_033\test_component53.seg	7	Mixed	45465600	38175	1031,756757	22,55230212	0,369987077
3 H\3H IMB 12-03-24_033\test_component53.seg	8	Mixed	45465600	43060	1163,783784	24,87286462	0,326864807
3 H\3H IMB 12-03-24_033\test_component53.seg	9	Nucleus	40550400	38644	1171,030303	23,77355577	0,271125478
3 H\3H IMB 12-03-24_033\test_component53.seg	10	Cytoplasm	36864000	23378	779,2666667	19,12220433	0,987675387
3 H\3H IMB 12-03-24_033\test_component53.seg	11	Nucleus	34406400	30311	1082,535714	22,87636747	0,26695402
3 H\3H IMB 12-03-24_033\test_component53.seg	12	Cytoplasm	31948800	20379	783,8076923	23,92928201	0,247885876
3 H\3H IMB 12-03-24_033\test_component53.seg	13	Cytoplasm	28262400	18839	819,0869565	22,39956791	0,846311971
3 H\3H IMB 12-03-24_033\test_component53.seg	14	Cytoplasm	25804800	20503	976,3333333	20,03205047	0,909010761
3 H\3H IMB 12-03-24_033\test_component53.seg	15	Cytoplasm	22118400	15582	865,6666667	21,61014714	0,891347572
3 H\3H IMB 12-03-24_033\test_component53.seg	16	Nucleus	12288000	13075	1307,5	16,90283671	2,831018181
3 H\3H IMB 12-03-24_033\test_component54.seg	1	Cytoplasm	137625600	116288	1038,285714	25,92960043	0,120970758
3 H\3H IMB 12-03-24_033\test_component54.seg	2	Mixed	132710400	200294	1854,574074	20,15121844	0,578153648
3 H\3H IMB 12-03-24_033\test_component54.seg	3	Cytoplasm	109363200	138411	1555,179775	26,09892129	0,109037795
3 H\3H IMB 12-03-24_033\test_component54.seg	4	Cytoplasm	93388800	91289	1201,171053	23,49557747	0,216194501
3 H\3H IMB 12-03-24_033\test_component54.seg	5	Cytoplasm	77414400	68439	1086,333333	22,04225187	0,446286435
3 H\3H IMB 12-03-24_033\test_component54.seg	6	Cytoplasm	62668800	88537	1736,019608	22,22641856	0,380650161
3 H\3H IMB 12-03-24_033\test_component54.seg	7	Cytoplasm	56524800	56874	1236,391304	23,34896857	0,406372463
3 H\3H IMB 12-03-24_033\test_component54.seg	8	Cytoplasm	54067200	67365	1531,022727	21,15304702	0,388704095
3 H\3H IMB 12-03-24_033\test_component54.seg	9	Mixed	50380800	73511	1792,95122	23,90688519	0,272753957
3 H\3H IMB 12-03-24_033\test_component54.seg	10	Cytoplasm	49152000	42417	1060,425	23,97450189	0,127799496
3 H\3H IMB 12-03-24_033\test_component54.seg	11	Cytoplasm	49152000	65962	1649,05	23,71092663	0,328636943
3 H\3H IMB 12-03-24_033\test_component54.seg	12	Cytoplasm	39321600	49302	1540,6875	21,47666819	0,787202995
3 H\3H IMB 12-03-24_033\test_component54.seg	13	Cytoplasm	33177600	38021	1408,185185	26,88919725	0,249571374
3 H\3H IMB 12-03-24_033\test_component54.seg	14	Cytoplasm	33177600	35779	1325,148148	18,76397988	1,168728121
3 H\3H IMB 12-03-24_033\test_component54.seg	15	Cytoplasm	31948800	31190	1199,615385	21,38303467	0,956700489
3 H\3H IMB 12-03-24_033\test_component54.seg	16	Cytoplasm	30720000	37723	1508,92	20,26509827	0,823062823
3 H\3H IMB 12-03-24_033\test_component54.seg	17	Cytoplasm	27033600	37243	1692,863636	19,97127126	0,952296987
3 H\3H IMB 12-03-24_033\test_component54.seg	18	Cytoplasm	24576000	32988	1649,4	18,26425547	1,35055611
3 H\3H IMB 12-03-24_033\test_component54.seg	19	Cytoplasm	20889600	22410	1318,235294	21,2064811	0,841828263
